Country Name,"Country Code","Series Name","Series Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2030 [YR2030]","2040 [YR2040]","2050 [YR2050]"
India,"IND","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - LULUCF","CC.ECA.LUL","2348.827","1439.0397","4193.4789","1804.6055","2363.5284","3846.1705","3173.795","1606.5017","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Manure Management","CC.ECA.MMA","27966.7414","29798.6055","32479.6313","32844.3445","33049.2731","33259.5077","33480.8812","33557.2154","..","..","..","34988.3371","..","39544.5806"
India,"IND","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - On-farm energy use","CC.ECA.OEU","1909.5492","1093.7954","1550.1569","1178.6125","941.9386","789.7963","638.4718","468.0836","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Rice Cultivation","CC.ECA.RCA","126167.9535","132154.3642","126687.5384","128246.9552","127655.8192","129382.1432","130512.3361","129399.6704","..","..","..","99792.736","..","100646.821"
India,"IND","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Savanna fires","CC.ECA.SVF","175.0476","100.9834","234.8319","130.6427","202.5113","229.5963","253.9308","146.6842","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - AFOLU","CC.ENA.AFO","119748.4897","144014.7609","187971.0851","193021.2876","191858.7151","196005.1894","200333.3332","196672.2549","..","..","..","237543.2835","..","281693.0561"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Agricultural Soils","CC.ENA.AGS","114090.9754","139520.2318","179794.0834","186927.8271","185190.3764","188013.0208","192879.2277","190669.0009","..","..","..","232680.5923","..","275749.7953"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Burning - Crop residues","CC.ENA.BCR","760.8848","833.6389","857.4546","898.5249","909.692","907.2105","901.631","892.6882","..","..","..","728.249","..","719.3394"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Crop Residues","CC.ENA.CRE","15344.5174","17810.2655","19885.6912","20634.708","21582.7006","22366.3237","22639.85","22741.271","..","..","..","21329.2894","..","22532.5671"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Drained organic soils (N2O)","CC.ENA.DON","667.3997","661.6938","657.3","654.9709","654.0466","653.9822","653.8964","653.8964","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Emissions on agricultural land","CC.ENA.EAL","119744.6531","146312.3749","185815.8342","192089.5937","190563.088","193383.7749","198058.8081","195494.9053","..","..","..","237543.2835","..","281693.0561"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Farm-gate emissions","CC.ENA.FGE","119308.8217","146145.4694","184624.9664","191724.1252","190060.6235","192920.6901","197834.6526","195306.7663","..","..","..","237543.2835","..","281693.0561"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Fires in humid tropical forests","CC.ENA.FTR","435.8313","166.9055","1190.8678","365.4685","502.4645","463.0848","224.1556","188.139","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Forest fires","CC.ENA.FFR","1841.8429","406.6465","3623.7128","1559.4145","2042.3968","3323.593","2742.5729","1388.227","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - IPCC Agriculture","CC.ENA.IPA","117906.6468","143608.1144","184347.3723","191461.873","189816.3183","192681.5964","197590.7603","195284.0279","..","..","..","237543.2835","..","281693.0561"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Land Use change","CC.ENA.LUC","435.8313","166.9055","1190.8678","365.4685","502.4645","463.0848","224.1556","188.139","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - LULUCF","CC.ENA.LUL","1841.8429","406.6465","3623.7128","1559.4145","2042.3968","3323.593","2742.5729","1388.227","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Manure applied to Soils","CC.ENA.SAS","10603.0003","11498.0864","12974.7628","13224.2291","13344.2976","13468.8866","13614.4233","13643.6561","..","..","..","15026.4673","..","18554.9026"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Manure left on Pasture","CC.ENA.MLP","45732.0608","49296.0326","55506.9139","56559.1516","57268.7737","57955.0351","58704.3166","59238.1465","..","..","..","65646.5027","..","81899.0676"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Manure Management","CC.ENA.MMA","2903.5227","3166.9807","3492.9088","3522.6287","3541.2537","3562.9639","3590.4723","3595.5845","..","..","..","4134.4422","..","5223.9215"
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - On-farm energy use","CC.ENA.OEU","1402.1749","2537.355","277.5941","262.2522","244.3052","239.0937","243.8923","22.7384","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Savanna fires","CC.ENA.SVF","151.2639","87.2629","202.9254","112.8923","174.9962","198.4012","219.4294","126.7543","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Synthetic Fertilizers","CC.ENA.SFE","41743.9972","60254.1535","90769.4155","95854.7674","92340.558","93568.7932","97266.7414","94392.0309","..","..","..","130678.3329","..","152763.2579"
India,"IND","Emission Totals - Emissions (N2O) - AFOLU","CC.ENO.AFO","451.8811","543.4519","709.3248","728.3822","723.9952","739.6422","755.9748","742.1595","..","..","..","896.3897","..","1062.9927"
India,"IND","Emission Totals - Emissions (N2O) - Agricultural Soils","CC.ENO.AGS","430.532","526.4914","678.4682","705.388","698.8316","709.4831","727.8461","719.5057","..","..","..","878.04","..","1040.5653"
India,"IND","Emission Totals - Emissions (N2O) - Burning - Crop residues","CC.ENO.BCR","2.8713","3.1458","3.2357","3.3907","3.4328","3.4234","3.4024","3.3686","..","..","..","2.7481","..","2.7145"
India,"IND","Emission Totals - Emissions (N2O) - Crop Residues","CC.ENO.CRE","57.9038","67.2085","75.0403","77.8668","81.4442","84.4012","85.4334","85.8161","..","..","..","80.4879","..","85.0286"
India,"IND","Emission Totals - Emissions (N2O) - Drained organic soils (N2O)","CC.ENO.DON","2.5185","2.497","2.4804","2.4716","2.4681","2.4679","2.4675","2.4675","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - Emissions on agricultural land","CC.ENO.EAL","451.8666","552.1222","701.1918","724.8664","719.106","729.7501","747.3917","737.7166","..","..","..","896.3897","..","1062.9927"
India,"IND","Emission Totals - Emissions (N2O) - Farm-gate emissions","CC.ENO.FGE","450.222","551.4923","696.698","723.4873","717.2099","728.0026","746.5459","737.0067","..","..","..","896.3897","..","1062.9927"
India,"IND","Emission Totals - Emissions (N2O) - Fires in humid tropical forests","CC.ENO.FTR","1.6446","0.6298","4.4938","1.3791","1.8961","1.7475","0.8459","0.71","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - Forest fires","CC.ENO.FFR","6.9504","1.5345","13.6744","5.8846","7.7072","12.5419","10.3493","5.2386","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - IPCC Agriculture","CC.ENO.IPA","444.9307","541.9174","695.6505","722.4976","716.288","727.1004","745.6255","736.9209","..","..","..","896.3897","..","1062.9927"
India,"IND","Emission Totals - Emissions (N2O) - Land Use change","CC.ENO.LUC","1.6446","0.6298","4.4938","1.3791","1.8961","1.7475","0.8459","0.71","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - LULUCF","CC.ENO.LUL","6.9504","1.5345","13.6744","5.8846","7.7072","12.5419","10.3493","5.2386","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - Manure applied to Soils","CC.ENO.SAS","40.0113","43.389","48.9614","49.9028","50.3558","50.826","51.3752","51.4855","..","..","..","56.7037","..","70.0185"
India,"IND","Emission Totals - Emissions (N2O) - Manure left on Pasture","CC.ENO.MLP","172.5738","186.0228","209.4601","213.4308","216.1086","218.6982","221.5257","223.5402","..","..","..","247.7227","..","309.0531"
India,"IND","Emission Totals - Emissions (N2O) - Manure Management","CC.ENO.MMA","10.9567","11.9509","13.1808","13.2929","13.3632","13.4451","13.549","13.5682","..","..","..","15.6017","..","19.7129"
India,"IND","Emission Totals - Emissions (N2O) - On-farm energy use","CC.ENO.OEU","5.2912","9.5749","1.0475","0.9896","0.9219","0.9022","0.9203","0.0858","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - Savanna fires","CC.ENO.SVF","0.5708","0.3293","0.7658","0.426","0.6604","0.7487","0.828","0.4783","..","..","..","..","..",".."
India,"IND","Emission Totals - Emissions (N2O) - Synthetic Fertilizers","CC.ENO.SFE","157.5245","227.3742","342.5261","361.7161","348.4549","353.0898","367.0443","356.1963","..","..","..","493.1258","..","576.4651"
India,"IND","Emission Totals - Indirect emissions (N2O) - AFOLU","CC.IEN.AFO","97.474","120.3406","156.4918","162.6886","160.8162","163.2002","167.588","165.6126","..","..","..","206.3899","..","246.7808"
India,"IND","Emission Totals - Indirect emissions (N2O) - Agricultural Soils","CC.IEN.AGS","97.474","120.3406","156.4918","162.6886","160.8162","163.2002","167.588","165.6126","..","..","..","206.3899","..","246.7808"
India,"IND","Emission Totals - Indirect emissions (N2O) - Crop Residues","CC.IEN.CRE","10.6354","12.3444","13.7829","14.3021","14.9591","15.5023","15.6918","15.7621","..","..","..","14.7835","..","15.6175"
India,"IND","Emission Totals - Indirect emissions (N2O) - Emissions on agricultural land","CC.IEN.EAL","97.474","120.3406","156.4918","162.6886","160.8162","163.2002","167.588","165.6126","..","..","..","206.3899","..","246.7808"
India,"IND","Emission Totals - Indirect emissions (N2O) - Farm-gate emissions","CC.IEN.FGE","97.474","120.3406","156.4918","162.6886","160.8162","163.2002","167.588","165.6126","..","..","..","206.3899","..","246.7808"
India,"IND","Emission Totals - Indirect emissions (N2O) - IPCC Agriculture","CC.IEN.IPA","97.474","120.3406","156.4918","162.6886","160.8162","163.2002","167.588","165.6126","..","..","..","206.3899","..","246.7808"
India,"IND","Emission Totals - Indirect emissions (N2O) - Manure applied to Soils","CC.IEN.SAS","11.9332","12.9406","14.6025","14.8833","15.0184","15.1586","15.3224","15.3553","..","..","..","16.9116","..","20.8827"
India,"IND","Emission Totals - Indirect emissions (N2O) - Manure left on Pasture","CC.IEN.MLP","36.2673","39.2846","44.0906","44.7804","45.3686","45.9324","46.544","47.1262","..","..","..","53.7394","..","68.8835"
India,"IND","Emission Totals - Indirect emissions (N2O) - Synthetic Fertilizers","CC.IEN.SFE","38.6381","55.771","84.0158","88.7228","85.4701","86.6069","90.0297","87.3689","..","..","..","120.9554","..","141.3971"
India,"IND","Food GHG emissions by system stage (Share of total) - Consumption","CC.FGHG.SYS.CS","1.81955280075096","2.19694610315421","2.42128176194483","2.61333684609687","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - End_of_Life","CC.FGHG.SYS.EO","13.5278673751768","14.6622422458177","15.0322060599103","14.9843206673936","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - LULUC (Production)","CC.FGHG.SYS.LU","1.68356069573633","0.887216262608086","1.86521358041467","1.03376118739356","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - Packaging","CC.FGHG.SYS.PC","2.19258653738909","3.28338999553371","3.82962768575793","6.19108988522078","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - Processing","CC.FGHG.SYS.PR","0.676121784779978","0.898492161525322","1.19103156449766","1.41927612069574","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - Production","CC.FGHG.SYS.PD","78.8247931674198","76.6193680365554","72.9772992030943","70.5179208435347","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - Retail","CC.FGHG.SYS.RE","0.34962269588249","0.322889375249916","0.481936109435808","0.58118189660295","..","..","..","..","..","..","..","..","..",".."
India,"IND","Food GHG emissions by system stage (Share of total) - Transport","CC.FGHG.SYS.TR","0.925894942864477","1.12945581955564","2.20140403494456","2.65911255306176","..","..","..","..","..","..","..","..","..",".."
India,"IND","GHG emissions from food systems, by gas (Mt CO2 eq) - CO2","CC.GHG.FSYS.CO","95716.0688687059","144711.732591244","211174.982324912","269466.7551742","..","..","..","..","..","..","..","..","..",".."
India,"IND","GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases","CC.GHG.FSYS.FG","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
India,"IND","GHG emissions from food systems, by gas (Mt CO2 eq) - Methane","CC.GHG.FSYS.CH","599040.878855137","633665.525904591","693913.783406525","711874.739537685","..","..","..","..","..","..","..","..","..",".."
India,"IND","GHG emissions from food systems, by gas (Mt CO2 eq) - N2O","CC.GHG.FSYS.NO","97748.6051671095","113761.595759637","141807.836622211","145724.518414058","..","..","..","..","..","..","..","..","..",".."
India,"IND","Lifetime CO2 emissions from coal plants (Mt CO2)","CC.EN.ATM.COAL.CE","..","..","..","..","..","..","..","..","..","1053.521","..","..","..",".."
India,"IND","Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP","CC.GHG.MEMG.EI","..","..","..","..","..","..","-0.233520329674145","..","..","..","..","..","..",".."
India,"IND","Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita","CC.GHG.MEMG.GC","..","..","..","..","..","..","0.360177207789519","..","..","..","..","..","..",".."
India,"IND","Macro drivers of GHG emissions growth in the period 2012-2018 - Population","CC.GHG.MEMG.PO","..","..","..","..","..","..","0.0726956472843223","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.NCO.GHG.AG","566.53","617.94","691.43","700","703.63","709.51","718.71","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy","CC.NCO.GHG.EN","68.8","86.31","118.99","115.14","115.21","115.29","115.36","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.NCO.GHG.FE","26.51","33.8","58.25","53.73","53.47","53.22","52.97","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.NCO.GHG.IP","4.09","11.51","14.05","18.38","20","21.62","23.24","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.NCO.GHG.LU","4.17","1.74","7.81","3.36","4.41","7.17","5.91","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.NCO.GHG.OF","42.29","52.5","60.74","61.42","61.74","62.06","62.39","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.NCO.GHG.EL","663.95","777.39","898.81","913.43","919.83","928.48","940.46","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.NCO.GHG.IL","668.12","779.13","906.63","916.79","924.24","935.65","946.38","..","..","..","..","..","..",".."
India,"IND","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste","CC.NCO.GHG.WA","24.54","61.62","74.34","79.89","80.98","82.07","83.16","..","..","..","..","..","..",".."
India,"IND","Per capita GHG emissions (tons/capita)","CC.GHG.PECA","1.16","1.42","2.09","2.29","2.32","2.39","2.47","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Agriculture (contribution to total growth, %)","CC.GHG.SDEG.AG","..","..","..","..","..","..","0.836311962124894","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Building (contribution to total growth, %)","CC.GHG.SDEG.BU","..","..","..","..","..","..","0.775047670144352","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Electricity/Heat (contribution to total growth, %)","CC.GHG.SDEG.EH","..","..","..","..","..","..","9.14324243984136","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Fugitive Emissions (contribution to total growth, %)","CC.GHG.SDEG.FE","..","..","..","..","..","..","-0.142829177753449","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Industrial Processes (contribution to total growth, %)","CC.GHG.SDEG.IP","..","..","..","..","..","..","1.1364707417692","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Land-Use Change and Forestry (contribution to total growth, %)","CC.GHG.SDEG.LU","..","..","..","..","..","..","0.982766245912693","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Manufacturing/Construction (contribution to total growth, %)","CC.GHG.SDEG.MC","..","..","..","..","..","..","5.0606480239547","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Other Fuel Combustion (contribution to total growth, %)","CC.GHG.SDEG.OF","..","..","..","..","..","..","0.249407295163383","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Transportation (contribution to total growth, %)","CC.GHG.SDEG.TR","..","..","..","..","..","..","3.03820136739","..","..","..","..","..","..",".."
India,"IND","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Waste (contribution to total growth, %)","CC.GHG.SDEG.WA","..","..","..","..","..","..","0.239619508870634","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.GHG.EMSE.AG","566.53","617.94","691.44","700.01","703.63","709.5","718.7","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Building","CC.GHG.EMSE.BL","56.41","72.68","92.71","107.82","111.86","113.75","118.84","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.GHG.EMSE.BF","17.05","30.21","36.07","41.48","43.09","45.59","47.54","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.GHG.EMSE.EH","231.92","491.24","819.68","1103.23","1097.81","1157.77","1241.34","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Energy","CC.GHG.EMSE.EN","608.93","980.51","1692.93","2153.56","2187.89","2307.82","2424.58","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.GHG.EMSE.FE","36.52","38.18","60.05","55.26","55.28","54.94","54.41","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.GHG.EMSE.IP","26.45","57.49","105.42","130.19","130.61","130.52","148.54","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.GHG.EMSE.LU","-217","-219.36","12.8","-61.48","-29.86","-27.1","-28.36","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.GHG.EMSE.MC","149.11","192.28","398.01","503.78","525.1","558.99","571.38","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.GHG.EMSE.OF","70.59","91.04","129.54","125.72","128.45","131.14","133.28","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.GHG.EMSE.EL","1226.44","1717.56","2564.13","3063.65","3103.11","3229.92","3374.99","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.GHG.EMSE.IL","1009.44","1498.2","2576.93","3002.17","3073.24","3202.82","3346.63","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Transportation","CC.GHG.EMSE.TR","64.39","95.09","192.92","257.75","269.4","291.23","305.33","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions by sector (Mt CO2 eq) - Waste","CC.GHG.EMSE.WA","24.54","61.62","74.34","79.89","80.98","82.07","83.17","..","..","..","..","..","..",".."
India,"IND","Total GHG emissions growth in the period 2012-2018 (%)","CC.TOT.GHG.GR","..","..","..","..","..","..","0.213188860774178","..","..","..","..","..","..",".."
India,"IND","Population, total","SP.POP.TOTL","873277799","1056575548","1234281163","1310152392","1324517250","1338676779","1352642283","1366417756","1380004385","1393409033","1406632000","1503642000","1592692000","1639176000"
India,"IND","Mortality rate attributable to ambient air pollution (deaths per 100 000 population)","CC.SH.AIRP.AMB","..","..","..","..","109","..","..","..","..","..","..","..","..",".."
India,"IND","Mortality rate attributable to household air pollution (deaths per 100 000 population)","CC.SH.AIRP.AIR","..","..","..","..","110","..","..","..","..","..","..","..","..",".."
India,"IND","GDP (current US$)","NY.GDP.MKTP.CD","320979026420.035","468394937262.37","1675615335600.56","2103587813812.75","2294797980509.01","2651472946374.91","2702929718960.46","2831552222519.99","2667687951796.56","3173397590816.91","..","..","..",".."
India,"IND","Offshore wind potential - Per capita (kW/cap)","CC.EG.WIND.PC","..","..","..","..","..","..","..","0.127028942","..","..","..","..","..",".."
India,"IND","Offshore wind potential - Total (GW)","CC.EG.WIND.TOTL","..","..","..","..","..","..","..","173.57460211","..","..","..","..","..",".."
India,"IND","Average practical solar potential (kWh/kWp/day)","CC.EG.SOLR.KW","..","..","..","..","..","..","4.322","..","..","..","..","..","..",".."
India,"IND","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","..","..","..","88.9","88.7","85.3","82.6","83.8","..","..","..","..","..",".."
Russian Federation,"RUS","Annual CO2 combustion emissions at operating coal mines (Mt CO2)","CC.COAL.EMIS.CO","..","..","..","..","..","..","..","..","..","503","..","..","..",".."
Russian Federation,"RUS","Annual CO2 combustion emissions at proposed coal projects (Mt CO2)","CC.COAL.EMPR.CO","..","..","..","..","..","..","..","..","..","722","..","..","..",".."
Russian Federation,"RUS","Annual methane emissions at operating coal mines (Mt CO2e 100 years)","CC.COAL.EMIS.CH","..","..","..","..","..","..","..","..","..","30","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Building","CC.CO2.EMSE.BL","288.23","162.06","137.03","148.76","156.31","178.41","217.99","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.CO2.EMSE.BF","74.99","33.67","29.67","28.6","26.99","28.73","29.67","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.CO2.EMSE.EH","1231.39","930.29","956.01","879.86","840.13","835.58","844.67","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Energy","CC.CO2.EMSE.EN","2164.88","1474.4","1560.47","1534.46","1510.56","1536.77","1587.02","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.CO2.EMSE.FE","1.34","0","31.24","..","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Industrial Processes","CC.CO2.EMSE.IP","..","15.11","22.69","23.07","20.34","20.42","20.53","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.CO2.EMSE.LU","-374.53","-374.21","-769.04","-687.51","-559.03","-558.95","-558.5","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.CO2.EMSE.MC","251.41","165.59","178.43","249.98","259.78","262.09","250.55","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.CO2.EMSE.OF","93.75","27.29","13.64","15.25","14.14","14.63","14.96","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.CO2.EMSE.EL","2164.87","1489.5","1583.16","1557.53","1530.9","1557.19","1607.55","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Total including LUCF","CC.CO2.EMSE.IL","1790.34","1115.29","814.11","870.02","971.87","998.24","1049.05","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions by sector (Mt CO2 eq) - Transportation","CC.CO2.EMSE.TR","298.76","189.17","244.13","240.61","240.2","246.06","258.86","..","..","..","..","..","..",".."
Russian Federation,"RUS","CO2 emissions per dollar of manufacturing value added (kgCO2 per constant 2010 US$)","CC.EG.EMIS.MAN","..","1.39","1.04","1.35","1.38","1.39","..","..","..","..","..","..","..",".."
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - AFOLU","CC.DEN.AFO","..","65.1731","62.7358","72.2526","77.1214","80.6544","77.5001","77.8311","..","..","..","79.3866","..","83.1763"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Agricultural Soils","CC.DEN.AGS","..","65.1731","62.7358","72.2526","77.1214","80.6544","77.5001","77.8311","..","..","..","79.3866","..","83.1763"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Crop Residues","CC.DEN.CRE","..","15.1691","13.8679","21.9887","24.2956","26.8918","23.288","24.6935","..","..","..","21.0514","..","21.9454"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Emissions on agricultural land","CC.DEN.EAL","..","65.1731","62.7358","72.2526","77.1214","80.6544","77.5001","77.8311","..","..","..","79.3866","..","83.1763"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Farm-gate emissions","CC.DEN.FGE","..","65.1731","62.7358","72.2526","77.1214","80.6544","77.5001","77.8311","..","..","..","79.3866","..","83.1763"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - IPCC Agriculture","CC.DEN.IPA","..","65.1731","62.7358","72.2526","77.1214","80.6544","77.5001","77.8311","..","..","..","79.3866","..","83.1763"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Manure applied to Soils","CC.DEN.SAS","..","21.1071","17.8625","18.1719","18.1793","18.1557","18.2367","18.0809","..","..","..","21.5885","..","21.9761"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Manure left on Pasture","CC.DEN.MLP","..","13.8113","12.2632","12.2383","11.936","11.8344","11.7438","11.4852","..","..","..","13.752","..","14.0454"
Russian Federation,"RUS","Emission Totals - Direct emissions (N2O) - Synthetic Fertilizers","CC.DEN.SFE","..","15.0857","18.7421","19.8537","22.7105","23.7725","24.2317","23.5716","..","..","..","22.9947","..","25.2094"
Russian Federation,"RUS","Emission Totals - Emissions (CH4) - AFOLU","CC.ECH.AFO","..","3057.4153","2344.4985","2171.1267","2216.0091","2104.2251","2183.0352","2161.0726","..","..","..","2438.6864","..","2475.0284"
Russian Federation,"RUS","Emission Totals - Emissions (CH4) - Burning - Crop residues","CC.ECH.BCR","..","25.249","26.4373","35.4445","37.2984","37.291","35.2716","36.8133","..","..","..","21.9568","..","21.2105"
